ID,BareGround,BioRegion,Biome,Year,Month,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
W_0194,65,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.947878026,0.052174468,0.18045804,0.038859181,0,,0,874.1898017,0.082480422,-5.65E-04,0,0.086160247,0,0.092810459,0.038071897,0.032026146,5.50802644,235,0.077425909,-0.085735781,0.169092314,0.168347374,,0.126666302,,,,0.117695075,,0.122082462,0.09346216,,1.002352986,133.1345609,,,0.199898457,0.175239046,1.144773065,0.317427823,0.02456546,-0.131251362,9,0,"{""type"":""Point"",""coordinates"":[22.744389592976628,-32.444521824196435]}"
W_0195,55,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.126958695,0.056622545,0.163137042,0.036764707,0,20.45540797,0,863,0.120072064,0.001410783,0,0.094320791,0,0.095459875,0.023494376,0.008164974,5,234,0.116407442,-0.059357906,0.214936698,0.202972476,61.37096774,0.171871303,81.03652751,21.48387097,54.04506641,0.129973888,55.58823529,0.143427978,0.134117431,18.92647059,0.283120832,142.6576943,166.0777989,14.9914611,0.229609233,0.195793621,1.159790487,0.366105115,0.042962617,-0.147049566,9,0,"{""type"":""Point"",""coordinates"":[22.802714634755702,-32.47912444837119]}"
W_0197,55,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.204588616,0.052813567,0.121761968,0.031764708,0,21.7189419,0,856.8455361,0.140700773,0.007208389,0,0.086978295,0,0.070915036,0.024509804,0,5,236,0.132066473,-0.016970424,0.272432027,0.195967769,54.39064714,0.206320788,79.34766179,21.66367501,55.65233821,0.113054126,56.61738309,0.155903563,0.154225156,19.93339632,0.850920142,136.867265,161.8285309,14.33632499,0.210577775,0.173691576,1.204005364,0.336206046,0.049655297,-0.131627452,9,0,"{""type"":""Point"",""coordinates"":[22.83280464866435,-32.49834317391153]}"
W_0198,95,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.007586534,0.0943497,0.13532445,0.019648752,0,18.00758653,0,842,0.098058923,0.002424015,0,0.15932856,0,0.102555746,0.031992056,0,5,238,0.098379449,0.008992981,0.155139697,0.299239245,57.08677098,0.137520984,79.32290185,21,53.61261261,0.231971164,58.90564248,-0.021815176,0.113506478,18.69179706,0.007035827,169.2759602,138.8188715,15,0.304961686,0.2804054,1.071535546,0.558948321,0.042283651,-0.170541585,8.376955903,0,"{""type"":""Point"",""coordinates"":[22.89619968834119,-32.524620656419486]}"
W_0220,50,Inland Saline Vegetation,Azonal Vegetation,2024,7,0.346332136,0.037121439,-0.045138419,0.043044456,0,19.80733083,0,703,0.283527138,0.031095595,0.078446579,0.075547285,0,0.097532589,0.037945509,0.001713844,5,300,0.271324356,0.164600934,0.501075435,0.249411383,55.2575188,0.392339799,77,22.82659774,51,0.082877535,62.98073308,0.232191973,0.300097887,17,0.689419563,190.6766917,133.5845865,16.51221805,0.178887619,0.119348802,1.499074626,0.317164032,0.11741805,-0.07979341,,0,"{""type"":""Point"",""coordinates"":[23.463183305488943,-33.08584757410724]}"
W_0224,95,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.124790358,0.069162594,0.185861268,0,0,21,0,715.1153846,0.081934739,-9.06E-04,0.061819373,0.124857088,0,0.073014694,0.045771781,0,5,281,0.084916548,-0.057401865,0.140656667,0.240693947,55.98733583,0.118226716,76.01266417,21,53,0.181457541,59.06003752,0.060204079,0.096448083,18.93996248,2.065192244,184.7537523,141.1074109,15.01266417,0.270192187,0.233486364,1.157796487,0.45192523,0.031026453,-0.161503596,9,0,"{""type"":""Point"",""coordinates"":[23.41069076788778,-32.97772775086435]}"
W_0225,70,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.103934176,0.055934462,0.0983879,0,0,20.62464589,0,716,0.152627061,0.012957295,0.069469444,0.106290405,0,0.080057496,0.042254334,0,5,281,0.153988378,0.045921485,0.264078754,0.24684566,53.3210576,0.21731266,76.53918791,20.1898017,51.72898961,0.143689053,60.14589235,0.102369043,0.173731289,16.65061379,0.91829393,180.9169027,148.2110482,14.23559962,0.225155804,0.177489204,1.268789657,0.394665979,0.067798631,-0.115679438,9,0,"{""type"":""Point"",""coordinates"":[23.41156475169425,-32.97748695940745]}"
W_0228,20,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.356113609,0.028551476,-0.062289208,0.026535332,0,19.60188679,0,750.3599057,0.245073584,0.0310148,0,0.064712847,0,0.03282464,0,0,5,272,0.234076779,0.198140118,0.498176708,0.208206744,55,0.366565175,74.60188679,22,51.39811321,0.069859419,59,0.202631917,0.266780126,16,1.041361129,292.1183962,168.009434,14.60188679,0.139630694,0.090219941,1.546266215,0.259434339,0.098294818,-0.054190933,9,0,"{""type"":""Point"",""coordinates"":[23.21459733996144,-32.88950889562297]}"
W_0236,55,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.420324628,0.056402461,0.045451347,0.048253424,0,19,0,819.9594913,0.180910515,0.0136122,0,0.095430116,0,0.045018056,0.044634397,0,5.29298163,245,0.171958458,0.086379961,0.315678725,0.234704361,56.01224682,0.252449664,79.71219972,19.65002355,53.65002355,0.123918408,61.27555346,0.11567968,0.196218629,19.36222327,2.277903436,157.8864814,145.5233161,15.71219972,0.199142695,0.165838999,1.20641478,0.35891996,0.072981345,-0.102792052,9,0,"{""type"":""Point"",""coordinates"":[22.906014169759832,-32.63232578326443]}"
W_0237,60,Inland Saline Vegetation,Azonal Vegetation,2024,7,-0.278236865,0.057812853,0.062879707,0.036862746,0,19.8481253,0,820,0.168380597,0.010597444,0,0.097784881,0,0.06666667,0.029411767,0.01764706,5,245,0.166229306,0.072409683,0.295526227,0.239166624,55.84005695,0.239101692,79,20.35263408,54,0.129930042,59.1518747,0.106217196,0.188201735,19,0.850003972,143.6250593,156.9297579,16,0.207614864,0.178386425,1.182518631,0.372146552,0.070727745,-0.112374151,9,0,"{""type"":""Point"",""coordinates"":[22.904970740113317,-32.632241060344406]}"
W_0242,100,Inland Saline Vegetation,Azonal Vegetation,2024,7,-1.40E-05,0.09724658,0.146769895,0,0,19.25766871,0,851,0.07038715,-0.0138935,0,0.167752524,0,0.113445379,0.038562093,0,5,238,0.075226938,0.012018167,0.1106934,0.316860159,49.25766871,0.09606954,77.61680038,19.01651723,54.22463426,0.252708119,61.39971685,-0.055441835,0.081917834,18,0.111065471,154.4379424,133.2642756,13.60028315,0.313238775,0.293574588,1.066605945,0.584222585,0.032092374,-0.170032657,9,0,"{""type"":""Point"",""coordinates"":[22.862738594036134,-32.514489578826065]}"
J_0490,85,Gariep Desert Bioregion,Desert,2016,12,0.815278832,0.106544327,0.211291941,0.065089367,0,12.11307768,0,926.1823992,0.071439351,-0.018271109,0.075082271,0.174104765,0,0.091834434,0.072251671,0.074200362,5,175,0.075880972,-0.106220234,0.102397409,0.318132849,39.92723697,0.092853854,76.74188791,20,44.2359882,0.259967451,70.44346116,0.024609793,0.082322424,14.44346116,3.412239515,175.6627335,163.392822,20,0.394574933,0.339909148,1.163974297,0.635174127,0.026066214,-0.246662063,,0,"{""type"":""Point"",""coordinates"":[19.419666011123162,-29.0603718026037]}"
J_1755,90,Gariep Desert Bioregion,Desert,2021,11,0.333182669,0.126474342,0.192408301,0.102697162,0,18.07756505,0,319.6990673,0.076966127,0.003466377,0.054377009,0.190560221,0,0.055012851,0.121820687,0.102697162,5,68,0.07524257,-0.116078816,0.106756394,0.309973778,59,0.096402838,74.07756505,22,46,0.250654249,62.92243495,0.039626076,0.083237187,18,30.15470191,331.7442317,157.922435,20,0.386473756,0.327502451,1.18217438,0.627970603,0.018881726,-0.234855835,,0,"{""type"":""Point"",""coordinates"":[18.980899385666202,-28.88497752176746]}"
J_1779,80,Gariep Desert Bioregion,Desert,2021,11,0.818274432,0.107878141,0.184761934,0.065029054,0,12.08894349,0,926.1941032,0.096053619,-0.006847627,0.07503629,0.17363962,0,0.091823468,0.072186297,0.074146235,5,175,0.100947362,-0.077666518,0.135458742,0.329037681,39.93857494,0.122950269,76.74152334,20,44.25257985,0.250916915,70.45552826,0.037871167,0.109059158,14.45552826,3.43437202,175.9056511,163.4,20,0.385179327,0.325780106,1.18923326,0.628839003,0.040116233,-0.232465292,,0,"{""type"":""Point"",""coordinates"":[19.419661552022117,-29.0603718026037]}"
J_1784,85,Gariep Desert Bioregion,Desert,2021,11,0.061744055,0.091650765,0.202023685,0.04509804,0,10.45800781,0,1009.116211,0.086179918,-0.011862347,0,0.162981554,0,0.119117647,0.068382353,0.052941177,4,187,0.096531765,-0.072218438,0.130739009,0.322585087,34.45800781,0.117773249,79,19,46,0.25200947,74.62597656,0.024834653,0.104849385,13,1.843871021,142.9003906,112.3359375,16.54199219,0.367453945,0.324196244,1.140976655,0.617230723,0.038982237,-0.228881223,,0,"{""type"":""Point"",""coordinates"":[19.338202693977763,-29.13247546663792]}"
J_0345,0,Drakensberg Grassland Bioregion,Grassland,2016,5,0.382382936,0.045352009,0.153444054,0,0,20.49599623,0,731.1733396,0.252019805,0.013233433,0,0.07391666,0,0,0,0,4,557.1431936,0.232656363,-0.108741052,0.43843555,0.237118086,76.42439943,0.342189635,65.14319359,26,49,0.09150228,58.93641074,0.364594901,0.261080618,16.42958078,1.120362476,495.1535563,200,7.357983985,0.287467658,0.181525727,1.616406399,0.371260227,0.095706113,-0.187966729,,0,"{""type"":""Point"",""coordinates"":[26.399929422884185,-32.763615095581024]}"
J_0347,0,Drakensberg Grassland Bioregion,Grassland,2016,5,-0.218909353,0.038247407,0.143056344,0,0,20.00283688,0,731,0.261025624,0.012689776,0,0.068133432,0,0,0,0,5,557.2,0.242610104,-0.090634553,0.464705019,0.234187938,77.5106383,0.359400264,66.77588652,26.7787234,49.83498818,0.085421578,56.10307329,0.377095225,0.272066141,16.94089835,1.151486155,460.7777778,200,7,0.278714961,0.1692664,1.651257832,0.358987546,0.100343776,-0.176268533,,0,"{""type"":""Point"",""coordinates"":[26.39993388198524,-32.762741111774545]}"
J_0348,5,Drakensberg Grassland Bioregion,Grassland,2016,5,-0.18880818,0.043812296,0.129547175,0,0,20,0,732.8598395,0.261613807,0.01453004,0,0.076165249,0,0,0,0,4,559,0.242545156,-0.069285399,0.439754236,0.249279321,76.39263804,0.348930771,65.96460595,26.04577631,48.82869278,0.095957219,55.21613969,0.340981267,0.269973816,17.07361963,3.295268773,478.166588,200,6.772534214,0.278181405,0.179864882,1.531978042,0.3763851,0.100618549,-0.174679561,,0,"{""type"":""Point"",""coordinates"":[26.40068747006327,-32.7627455708756]}"
J_0198,0,Dry Highveld Grassland Bioregion,Grassland,2015,3,0.388527664,0.037629069,0.006814737,0,0,25.41502167,0,1475.191141,0.357719329,0.035169307,0,0.074256819,0,0,0,0,5,590,0.33911089,0.062447787,0.57913893,0.283883972,71,0.464864016,68.58497833,21,51,0.075715258,54.41502167,0.376286696,0.363311901,15.41502167,3.123758964,439.5642754,200,11.245065,0.250643064,0.15091772,1.661992073,0.36946538,0.145427958,-0.138280068,,0,"{""type"":""Point"",""coordinates"":[26.803772368890566,-30.47994891847346]}"
J_0199,5,Dry Highveld Grassland Bioregion,Grassland,2015,3,-0.960891887,0.056797063,0.220100873,0,0,26.01779702,0,1347,0.145519665,0.010500719,0,0.090702462,0,0,0,0,5,503,0.134187278,-0.179735622,0.270773689,0.19896679,63.02886003,0.207828267,74.98893699,23.02549303,54,0.114107142,58.89129389,0.270041186,0.156355134,17.02886003,1.278282807,333.2881193,200,9.988936989,0.286419363,0.21731817,1.3180732,0.381886807,0.045060142,-0.203051272,,0,"{""type"":""Point"",""coordinates"":[26.469705436168507,-30.773442490710224]}"
J_0427,10,Dry Highveld Grassland Bioregion,Grassland,2016,11,0.626282334,0.064093331,0.215205902,0,0,23.79574056,0,1483.103582,0.160986206,0.002509623,0,0.100674508,0,0,0,0,5,593,0.151750748,-0.1597799,0.271458862,0.242769669,69.39593417,0.219331121,71.00580833,19,53,0.13504589,60.35043562,0.244887903,0.172486083,15.62826718,2.787392189,406.7178122,200,10.33107454,0.338040543,0.278556211,1.212925077,0.459647069,0.054360524,-0.251010709,,0,"{""type"":""Point"",""coordinates"":[26.810960439788722,-30.462380060322893]}"
J_0429,60,Dry Highveld Grassland Bioregion,Grassland,2016,11,-0.638041556,0.061682075,0.158977189,0,0,26.00867888,0,1331.192864,0.127631343,-0.007545658,0,0.108205186,0,0,0,0,5,557,0.130035596,-0.036411617,0.218690777,0.250063097,62.51783992,0.181905499,76.0289296,22.81436837,53.84329797,0.159319776,48.46142719,0.098331533,0.14690746,16.01880424,3.67722296,310.9802314,200,10.48216008,0.268148959,0.248696679,1.079749291,0.4398709,0.051830568,-0.179070602,,0,"{""type"":""Point"",""coordinates"":[26.75505668988167,-30.61582218667301]}"
J_0433,20,Dry Highveld Grassland Bioregion,Grassland,2016,11,-0.958240186,0.071684873,0.230019795,0,0,26.04554264,0,1347,0.133132793,0.003148617,0,0.115356535,0,0,0,0,5,503,0.128762729,-0.169866788,0.220507574,0.244176903,63.04554264,0.181989809,75,23.02277132,54,0.156211339,58.86337209,0.205001946,0.145937129,17.04554264,1.302073525,333.307655,200,10,0.348600718,0.294733949,1.201262124,0.485290124,0.042951332,-0.257880199,,0,"{""type"":""Point"",""coordinates"":[26.469709895269563,-30.773446949811277]}"
J_0287,95,Dry Highveld Grassland Bioregion,Grassland,2016,3,0.984927962,0.074690587,0.172802487,0,0,25.27034884,0,1434.646318,0.113496688,-0.00605061,0,0.12043926,0,0,0,0,5,517,0.112376765,-0.072619318,0.183925397,0.251455916,70.24418605,0.154884185,71.99127907,24,51.99127907,0.169907632,49,0.098232649,0.126665829,16.2877907,8.790550231,365.7882752,200,14.99127907,0.284222768,0.260724197,1.101845905,0.461626966,0.041462421,-0.19001648,,0,"{""type"":""Point"",""coordinates"":[26.52153356771271,-30.19420972296866]}"
J_0278,50,Dry Highveld Grassland Bioregion,Grassland,2016,3,-0.953073022,,,0,0,25.08386153,0,1386.028279,,,0,,0,0,0,0,4,462,,,,,65.46026329,,77.35836177,21.53291078,53,,55.55777669,,,13.70745978,1.807260574,347.9210141,200,8.505607021,,,,,,,,0,"{""type"":""Point"",""coordinates"":[25.978820837598864,-29.731207883286203]}"
J_0279,35,Dry Highveld Grassland Bioregion,Grassland,2016,3,-0.655712808,,,0,0,29,0,1384,,,0,,0,0,0,0,4,462,,,,,67.39368932,,76,24.39368932,53.39368932,,52,,,13.39368932,1.414308786,364.8621359,200,8.39368932,,,,,,,,0,"{""type"":""Point"",""coordinates"":[25.979124056470496,-29.73206848978953]}"
J_0280,10,Dry Highveld Grassland Bioregion,Grassland,2016,3,-0.742546724,0.087105953,0.2745227,0,0,30.29262335,0,1371.542257,0.158394327,-0.007275507,0,0.121175476,0,0,0,0,5,472,0.145384947,-0.264888472,0.235934585,0.262850361,65.6370298,0.198856499,75.51245725,20.34978017,52.20810943,0.162520506,47.39814362,0.263969919,0.162648881,15.07962872,1.712828175,369.8739619,199.9130435,8.906204201,0.452284081,0.3639082,1.243013148,0.56144935,0.043828473,-0.356678868,,0,"{""type"":""Point"",""coordinates"":[26.063641857837506,-29.71205158516061]}"
J_0282,10,Dry Highveld Grassland Bioregion,Grassland,2016,3,-6.81E-07,,,0,0,25.25588235,0,1413,,,0,,0,0,0,0,5,487,,,,,67.25588235,,75,22,53,,54.25588235,,,15,0.005233351,383.820098,200,8,,,,,,,,0,"{""type"":""Point"",""coordinates"":[26.107885058489796,-29.69674795034518]}"
J_0284,10,Dry Highveld Grassland Bioregion,Grassland,2016,3,0.959932852,,,0,0,23.40747936,0,1434.510442,,,0,,0,0,0,0,5,499,,,,,61.19038368,,72.68965517,21.35308402,53.04031083,,55.34191355,,,14.98785818,2.594331753,369.7173385,199.0048567,10.9592035,,,,,,,,0,"{""type"":""Point"",""coordinates"":[26.231482421489215,-29.787022451172195]}"
J_0286,10,Dry Highveld Grassland Bioregion,Grassland,2016,3,3.84E-05,,,0,0,26,0,1463,,,0,,0,0,0,0,5,507,,,,,67.09068865,,74,23,53.09068865,,53.82686712,,,16.81037827,0.887205812,387.9321048,199.2803104,9.469932105,,,,,,,,0,"{""type"":""Point"",""coordinates"":[26.2775360171692,-29.84749232055797]}"
J_0316,15,Dry Highveld Grassland Bioregion,Grassland,2016,4,-1.39E-04,0.040878991,0.138740441,0.008138572,0,25.58733205,0,1381.504798,0.190539048,0.005921462,0.006488277,0.073388276,0,0.059988336,0,0,5,414,0.180568189,-0.058695443,0.361508356,0.213393275,68.04270633,0.276523441,74.22072937,23.87476008,52.25767754,0.099125203,49.68042226,0.26562332,0.207482744,17.6756238,3.251786509,314.6761036,199.9865643,8.544145873,0.241385345,0.179091916,1.329832187,0.344604671,0.072532929,-0.158153864,,0,"{""type"":""Point"",""coordinates"":[25.52745279256486,-31.267185373055124]}"
J_0353,35,Dry Highveld Grassland Bioregion,Grassland,2016,6,0.089023062,0.046865042,0.218167442,0.035163775,0,23.66810139,0,1302.256815,0.128637742,-0.007584025,0,0.08578768,0,0.092363633,0.034691161,0,5,396,0.13088657,-0.124827944,0.243786709,0.217673414,61.62266858,0.194102069,73.33189861,22.05021521,52,0.132294342,55.28168341,0.209427847,0.15062153,20.38211382,2.006910719,293.8727881,200,11.53084648,0.279838671,0.21447662,1.306091953,0.395643515,0.052958938,-0.187453118,,0,"{""type"":""Point"",""coordinates"":[25.47866576793911,-31.30192177026148]}"
J_0648,95,Dry Highveld Grassland Bioregion,Grassland,2017,12,-0.440269475,0.07373049,0.129819492,0,0,24.19475474,0,1252.35017,0.104006124,-0.0010202,0,0.108564103,0,0,0,0,5,388,0.094976694,-0.036145125,0.169622874,0.206349061,65,0.138439,76.06070908,24.05439534,52.00631374,0.143290337,51,0.077556296,0.109987159,16.93297717,3.139570372,235.7187955,198.8848956,11.12141816,0.219696654,0.192071939,1.146248996,0.374395141,0.033524187,-0.132584096,,0,"{""type"":""Point"",""coordinates"":[25.315993302408348,-30.618667093145127]}"
J_0994,75,Dry Highveld Grassland Bioregion,Grassland,2019,11,-0.979769744,0.065675124,0.28062848,0,0,27.86268939,0,1604.294034,0.089878231,0.004593243,0,0.100263262,0,0,0,0,4,531,0.082956238,-0.258251567,0.169133568,0.185323005,88.86268939,0.130529111,66,25,51,0.13244464,48,0.221439302,0.098148006,22,10.86429849,732.9734848,192.4313447,11,0.316101763,0.295832833,1.072355601,0.422648959,0.011907131,-0.264040502,,0,"{""type"":""Point"",""coordinates"":[25.511003168778696,-32.29116442076633]}"
J_1008,70,Dry Highveld Grassland Bioregion,Grassland,2019,11,0.830077754,0.065265,0.289587021,0,0,23.13185255,0,1038.086011,0.114245236,-0.004427509,0,0.101400003,0,0,0,0,5,487,0.108974233,-0.260577738,0.201853827,0.214012504,71.82088847,0.161540285,67.47637051,26.65548204,50.47637051,0.142141253,51.39650284,0.255096197,0.12592268,18.47637051,6.702114278,631.8043478,200,9.528355388,0.364657521,0.297007501,1.22829771,0.462034404,0.030172274,-0.284543514,,0,"{""type"":""Point"",""coordinates"":[25.617981462151914,-32.523282926103455]}"
J_1009,55,Dry Highveld Grassland Bioregion,Grassland,2019,11,0.857775533,0.078790385,0.227303993,0,0,23,0,1037.067957,0.114862821,-0.009620876,0,0.11577448,0,0,0,0,5,487,0.108834096,-0.183526545,0.186689882,0.237485556,72.50967437,0.154264881,69,26.93581878,50.92402076,0.162886801,51.73761208,0.196803884,0.123892855,18.93581878,5.241629818,531.2888155,200,10.71401605,0.368042452,0.306012804,1.202947646,0.495747742,0.032180859,-0.263336784,,0,"{""type"":""Point"",""coordinates"":[25.62007723964704,-32.52313577576869]}"
J_1013,85,Dry Highveld Grassland Bioregion,Grassland,2019,11,-0.277897098,0.050915426,0.285477653,0,0,24.20825427,0,949.8363378,0.112718354,-0.008613617,0,0.086383319,0,0,0,0,6,474,0.111713438,-0.232290452,0.216876477,0.202573669,75.20825427,0.169944437,67,26,50,0.130418047,52,0.245109848,0.130086597,21,7.283757424,531.7481025,195.2082543,13,0.325030271,0.281416101,1.154625233,0.422414389,0.033245089,-0.260624867,,0,"{""type"":""Point"",""coordinates"":[25.672208590062873,-32.50340871270824]}"
J_1017,45,Dry Highveld Grassland Bioregion,Grassland,2019,11,0.531269103,0.057277427,0.253137259,0,0,24.14671084,0,1281.728348,0.082847848,0.003099025,0,0.093738353,0,0,0,0,4.015617605,441.7255088,0.078797542,-0.196845594,0.163944441,0.178949204,73.14671084,0.125067735,68.28442972,25.2991008,51,0.127880066,51.24041647,0.203421109,0.093618352,18.73024136,21.10347395,598.945575,179.5721723,12.26975864,0.262374432,0.198217856,1.347524828,0.364979929,0.022675283,-0.175842941,,0,"{""type"":""Point"",""coordinates"":[25.333174218767272,-32.16746895754375]}"
